record_id,dashboard_id,response_id,record_type,dashboard_name,business_domain,complexity_score,consolidation_score,date_grain,data_grain,primary_data_sources,date_range_detected,total_metrics_count,kpi_metrics_count,final_output_metrics_count,hardcoded_dates_count,hardcoded_values_count,governance_issues_count,metric_interactions_count,dashboard_description,metrics_summary,governance_summary,full_context,metric_id,metric_name,metric_type,calculation_type,is_kpi,is_final_output,business_criticality,metric_category,business_description,sql_logic,depends_on_metrics_count,data_sources_count
a1b901e6-c4fb-44bc-955a-3d7070c15829_revenue_category,a1b901e6-c4fb-44bc-955a-3d7070c15829,22,metric,Revenue Movement,finance,,,,,,,,,,,,1,,"Revenue Category is a dimension metric using case_when calculation. measuring Categorization of revenue based on various flags and types (XTEND, PROGRAMMATIC, ADPT DIGITAL, SUNDRY, or original revenue_sub_type).. from the Revenue Movement dashboard.","Categorization of revenue based on various flags and types (XTEND, PROGRAMMATIC, ADPT DIGITAL, SUNDRY, or original revenue_sub_type).",All hardcoded category names and logic values should be managed in a business rule configuration table.,individual_metric,revenue_category,Revenue Category,dimension,case_when,False,True,medium,other,"Categorization of revenue based on various flags and types (XTEND, PROGRAMMATIC, ADPT DIGITAL, SUNDRY, or original revenue_sub_type).","CASE WHEN (xtend_flag = 'Y') THEN 'XTEND' WHEN ((SAFE.LEFT(revenue_sub_type, 3) = 'PRO') OR ((portfolio_parent_group_name_sync = 'DIGITAL OTHER') AND (revenue_sub_type = 'DIGITAL'))) THEN 'PROGRAMMATIC' WHEN (revenue_sub_type = 'DIGITAL') THEN 'ADPT DIGITAL' WHEN (SAFE.LEFT(revenue_sub_type, 6) = 'SUNDRY') THEN 'SUNDRY' ELSE revenue_sub_type END",3.0,1.0
a1b901e6-c4fb-44bc-955a-3d7070c15829_advertiser_group_cleaned,a1b901e6-c4fb-44bc-955a-3d7070c15829,22,metric,Revenue Movement,finance,,,,,,,,,,,,1,,"Advertiser Group (Cleaned) is a dimension metric using case_when calculation. measuring The advertiser group, with NULL values replaced by 'Nah'.. from the Revenue Movement dashboard.","The advertiser group, with NULL values replaced by 'Nah'.",Hardcoded 'Nah' for NULLs should be standardized.,individual_metric,advertiser_group_cleaned,Advertiser Group (Cleaned),dimension,case_when,False,True,low,other,"The advertiser group, with NULL values replaced by 'Nah'.",CASE WHEN (advertiser_group IS NULL) THEN 'Nah' ELSE advertiser_group END,1.0,1.0
a1b901e6-c4fb-44bc-955a-3d7070c15829_parsed_financial_date,a1b901e6-c4fb-44bc-955a-3d7070c15829,22,metric,Revenue Movement,finance,,,,,,,,,,,,0,,"Parsed Financial Date is a dimension metric using date_function calculation. measuring A date representation derived from financial year and short month, typically representing the first day of the month.. from the Revenue Movement dashboard.","A date representation derived from financial year and short month, typically representing the first day of the month.",,individual_metric,parsed_financial_date,Parsed Financial Date,dimension,date_function,False,True,low,other,"A date representation derived from financial year and short month, typically representing the first day of the month.","PARSE_DATE('%Y-%b-%d', CONCAT(SAFE_CAST(financial_year AS STRING),'-',SAFE_CAST(financial_short_month AS STRING),'-1'))",2.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_dashboard,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,dashboard_summary,Pacing Dashboard,advertising,3.0,5.0,mixed,aggregate,ncau-data-newsquery-prd.prstn_advertising.programmatic_fin_month;ncau-data-newsquery-prd.prstn_advertising.programmatic_cal_month,Current period (indicated by CurrentMonthFlag = 1),10.0,0.0,3.0,0.0,3.0,0,5.0,Pacing Dashboard is a advertising dashboard. containing 10 metrics. drawing from 2 data sources.,Contains 10 metrics. primarily focused on other metrics.,No governance issues identified.,dashboard_summary,,,,,,,,,,,,
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_current_month_flag,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,1,,Current Month Flag is a dimension metric using direct calculation. measuring A flag (0 or 1) indicating if a financial period is the current reporting month.. from the Pacing Dashboard dashboard.,A flag (0 or 1) indicating if a financial period is the current reporting month.,Hardcoded '1' in filters should be parameterized or derived.,individual_metric,current_month_flag,Current Month Flag,dimension,direct,False,False,medium,other,A flag (0 or 1) indicating if a financial period is the current reporting month.,t0.CurrentMonthFlag,0.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_financial_month_number,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,0,,"Financial Month Number is a dimension metric using direct calculation. measuring The numerical representation of the financial month (e.g., 1 for July, 2 for August if financial year starts July).. from the Pacing Dashboard dashboard.","The numerical representation of the financial month (e.g., 1 for July, 2 for August if financial year starts July).",,individual_metric,financial_month_number,Financial Month Number,dimension,direct,False,False,medium,other,"The numerical representation of the financial month (e.g., 1 for July, 2 for August if financial year starts July).",t0.FinancialMonthNumber,0.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_financial_year,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,0,,Financial Year is a dimension metric using direct calculation. measuring The financial year associated with the data.. from the Pacing Dashboard dashboard.,The financial year associated with the data.,,individual_metric,financial_year,Financial Year,dimension,direct,False,False,medium,other,The financial year associated with the data.,t0.FinancialYear,0.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_source_dimension,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,1,,"Source is a dimension metric using direct calculation. measuring The advertising source or platform (e.g., 'Kargo', 'AdX').. from the Pacing Dashboard dashboard.","The advertising source or platform (e.g., 'Kargo', 'AdX').",Hardcoded values should be managed in a lookup table.,individual_metric,source_dimension,Source,dimension,direct,False,False,high,other,"The advertising source or platform (e.g., 'Kargo', 'AdX').",t0.Source,0.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_static_days,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,0,,"Static Days is a dimension metric using direct calculation. measuring A static count of days, likely related to a financial period, used in a display string.. from the Pacing Dashboard dashboard.","A static count of days, likely related to a financial period, used in a display string.",,individual_metric,static_days,Static Days,dimension,direct,False,False,low,other,"A static count of days, likely related to a financial period, used in a display string.",t0.StaticDays,0.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_num_days,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,0,,"Number of Days is a dimension metric using direct calculation. measuring The number of days, likely within a financial period, used in a display string.. from the Pacing Dashboard dashboard.","The number of days, likely within a financial period, used in a display string.",,individual_metric,num_days,Number of Days,dimension,direct,False,False,low,other,"The number of days, likely within a financial period, used in a display string.",t0.NumDays,0.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_product_type,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,0,,"Product Type is a dimension metric using direct calculation. measuring Categorization of advertising products (e.g., 'Display', 'Video').. from the Pacing Dashboard dashboard.","Categorization of advertising products (e.g., 'Display', 'Video').",,individual_metric,product_type,Product Type,dimension,direct,False,True,medium,other,"Categorization of advertising products (e.g., 'Display', 'Video').",t0.ProductType,0.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_financial_period_numeric,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,0,,"Financial Period (Numeric) is a calculated_field metric using mathematical calculation. measuring A concatenated numeric representation of the financial year and month (e.g., 202307 for July 2023).. from the Pacing Dashboard dashboard.","A concatenated numeric representation of the financial year and month (e.g., 202307 for July 2023).",,individual_metric,financial_period_numeric,Financial Period (Numeric),calculated_field,mathematical,False,False,low,other,"A concatenated numeric representation of the financial year and month (e.g., 202307 for July 2023).",((FinancialYear * 100) + FinancialMonthNumber),2.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_financial_period_display_kargo,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,1,,"Financial Period (Kargo Display) is a calculated_field metric using string_function calculation. measuring A formatted string combining StaticDays and the numeric financial period, specifically for the 'Kargo' source filter.. from the Pacing Dashboard dashboard.","A formatted string combining StaticDays and the numeric financial period, specifically for the 'Kargo' source filter.",Hardcoded filter values should be parameterized or derived.,individual_metric,financial_period_display_kargo,Financial Period (Kargo Display),calculated_field,string_function,False,True,medium,other,"A formatted string combining StaticDays and the numeric financial period, specifically for the 'Kargo' source filter.","CONCAT(SAFE_CAST(StaticDays AS STRING),CONCAT(' (',SAFE_CAST(((FinancialYear*100)+FinancialMonthNumber) AS STRING)),' )')",4.0,1.0
a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f_financial_period_display_non_adx,a8fe6bb0-3cbf-4d6e-8838-fa6e6dce447f,23,metric,Pacing Dashboard,advertising,,,,,,,,,,,,1,,"Financial Period (Non-AdX Display) is a calculated_field metric using string_function calculation. measuring A formatted string combining NumDays and the numeric financial period, specifically for non-'AdX' sources.. from the Pacing Dashboard dashboard.","A formatted string combining NumDays and the numeric financial period, specifically for non-'AdX' sources.",Hardcoded filter values should be parameterized or derived.,individual_metric,financial_period_display_non_adx,Financial Period (Non-AdX Display),calculated_field,string_function,False,True,medium,other,"A formatted string combining NumDays and the numeric financial period, specifically for non-'AdX' sources.","CONCAT(SAFE_CAST(NumDays AS STRING),CONCAT(' (',SAFE_CAST(((FinancialYear*100)+FinancialMonthNumber) AS STRING)),' )')",4.0,1.0
4d8074b2-17a8-48ba-babe-c536359b1f64_dashboard,4d8074b2-17a8-48ba-babe-c536359b1f64,24,dashboard_summary,Final_Draft Adsales Performance Dashboard - FY25 20241127,sales,8.0,7.0,mixed,transactional,ncau-data-newsquery-prd.asl_finance_derived.adsales_performance,FY24 to FY25 (anchored to 2025-01-06),28.0,8.0,28.0,1.0,20.0,4,5.0,Final_Draft Adsales Performance Dashboard - FY25 20241127 is a sales dashboard. containing 28 metrics. including 8 key performance indicators. with high analytical complexity. drawing from 1 data sources.,Contains 28 metrics. 8 are key performance indicators. primarily focused on revenue metrics.,Has 4 governance issues. 3 hardcoded variable issues. 1 hardcoded date issues.,dashboard_summary,,,,,,,,,,,,
4d8074b2-17a8-48ba-babe-c536359b1f64_product_group,4d8074b2-17a8-48ba-babe-c536359b1f64,24,metric,Final_Draft Adsales Performance Dashboard - FY25 20241127,sales,,,,,,,,,,,,0,,"Product Group is a dimension metric using direct_column calculation. measuring A high-level grouping or category for products, used for filtering and segmentation.. from the Final_Draft Adsales Performance Dashboard - FY25 20241127 dashboard.","A high-level grouping or category for products, used for filtering and segmentation.",,individual_metric,product_group,Product Group,dimension,direct_column,False,True,medium,categorization,"A high-level grouping or category for products, used for filtering and segmentation.",t0.product_group,0.0,1.0
4d8074b2-17a8-48ba-babe-c536359b1f64_unified_publication_name,4d8074b2-17a8-48ba-babe-c536359b1f64,24,metric,Final_Draft Adsales Performance Dashboard - FY25 20241127,sales,,,,,,,,,,,,0,,"Unified Publication Name is a dimension metric using direct_column calculation. measuring The standardized name of the publication associated with the ad sales, used for filtering and segmentation.. from the Final_Draft Adsales Performance Dashboard - FY25 20241127 dashboard.","The standardized name of the publication associated with the ad sales, used for filtering and segmentation.",,individual_metric,unified_publication_name,Unified Publication Name,dimension,direct_column,False,True,medium,categorization,"The standardized name of the publication associated with the ad sales, used for filtering and segmentation.",t0.unified_publication_name,0.0,1.0
4d8074b2-17a8-48ba-babe-c536359b1f64_current_fy_current_week_forecasted_revenue,4d8074b2-17a8-48ba-babe-c536359b1f64,24,metric,Final_Draft Adsales Performance Dashboard - FY25 20241127,sales,,,,,,,,,,,,0,,"Current FY Current Week Forecasted Revenue is a measure metric using sum calculation. classified as a key performance indicator. measuring The sum of `ss_lgb` (likely a booked or forecasted revenue metric) adjusted by `DOW_Today` and divided by 7, specifically for the current financial year and current financial week. Represents a weekly average or allocation.. from the Final_Draft Adsales Performance Dashboard - FY25 20241127 dashboard.","The sum of `ss_lgb` (likely a booked or forecasted revenue metric) adjusted by `DOW_Today` and divided by 7, specifically for the current financial year and current financial week. Represents a weekly average or allocation.",,individual_metric,current_fy_current_week_forecasted_revenue,Current FY Current Week Forecasted Revenue,measure,sum,True,True,high,revenue,"The sum of `ss_lgb` (likely a booked or forecasted revenue metric) adjusted by `DOW_Today` and divided by 7, specifically for the current financial year and current financial week. Represents a weekly average or allocation.",SUM(CASE WHEN (t0.relative_fy_year_offset = 0 AND t0.relative_fy_week_offset = 0) THEN (t0.ss_lgb * t0.DOW_Today) / 7 ELSE 0 END),4.0,1.0
