metric_id,metric_name,business_description,gcp_project,dataset,table,metric_sql_core,governance_issue,dashboard_id
metric_3,Net Adds/Cancels,"The sum of additions minus cancellations, representing the net change in subscribers/customers.",ncau-data-newsquery-prd,prstn_consumer_views,v_consumer_activity_daily_summary,SUM(t0.adds - t0.cancels),none,59390a9a-e996-46b9-8151-cada4cafef65
metric_4,Total Additions (Float),"The sum of total additions, explicitly cast to a FLOAT64 data type for calculation purposes.",ncau-data-newsquery-prd,bdm_consumer,consumer_planning,SUM(SAFE_CAST(t0.total_additions AS FLOAT64)),hardcoded_logic,59390a9a-e996-46b9-8151-cada4cafef65
metric_5,Total Cancels (Float),"The sum of total cancellations, explicitly cast to a FLOAT64 data type for calculation purposes.",ncau-data-newsquery-prd,bdm_consumer,consumer_planning,SUM(SAFE_CAST(t0.total_cancels AS FLOAT64)),hardcoded_logic,59390a9a-e996-46b9-8151-cada4cafef65
metric_6,Net Additions/Cancels (Float),"The sum of total additions minus total cancellations, where both values are explicitly cast to FLOAT64.",ncau-data-newsquery-prd,bdm_consumer,consumer_planning,SUM(SAFE_CAST(t0.total_additions AS FLOAT64) - SAFE_CAST(t0.total_cancels AS FLOAT64)),hardcoded_logic,59390a9a-e996-46b9-8151-cada4cafef65
metric_7,Daily Website Target Sum,"The sum of daily target values for a specific website, typically used for tracking performance against goals.",ncau-data-newsquery-prd,cdm_reference_data,subscription_targets,SUM(t0.day_target_website),none,59390a9a-e996-46b9-8151-cada4cafef65
total_page_views,Total Page Views,"The sum of page views for a specific, hardcoded set of articles. The underlying data source is also filtered by a hardcoded historical start date.",ncau-data-newsquery-prd,bdm_verity,content_interactions_detail_pv,SUM(PageViews),hardcoded_logic,61c9dcaa-ebb1-48fc-9d1d-1b0042d3c075
count_distinct_l03_department,Count of Unique L03 Departments,Counts the number of unique L03 departments from the Jira integrated dashboard.,ncau-data-newsquery-prd,prstn_jira,jira_integrated_dashboard,COUNT(DISTINCT L03_department),hardcoded_logic,34cd05a8-37bb-4a61-b1f5-c782a32bffb3
count_distinct_project,Count of Unique Projects,Counts the number of unique projects from the Jira integrated dashboard.,ncau-data-newsquery-prd,prstn_jira,jira_integrated_dashboard,COUNT(DISTINCT PROJECT),hardcoded_logic,34cd05a8-37bb-4a61-b1f5-c782a32bffb3
count_distinct_jira_key,Count of Unique Jira Keys,Counts the number of unique Jira keys (issues/tickets) from the Jira integrated dashboard.,ncau-data-newsquery-prd,prstn_jira,jira_integrated_dashboard,COUNT(DISTINCT jira_key),hardcoded_logic,34cd05a8-37bb-4a61-b1f5-c782a32bffb3
metric_001,Sum of Day Target Website,Total daily target for website subscriptions.,ncau-data-newsquery-prd,cdm_reference_data,subscription_targets,SUM(t0.day_target_website),hardcoded_logic,3c4b6517-cd6a-4138-bd32-09644e44c44a
metric_002,Sum of Adds,Total number of new subscriptions or additions.,ncau-data-newsquery-prd,prstn_consumer_views,v_consumer_activity_daily_summary,SUM(t0.adds),hardcoded_logic,3c4b6517-cd6a-4138-bd32-09644e44c44a
metric_003,Sum of Cancels,Total number of subscription cancellations.,ncau-data-newsquery-prd,prstn_consumer_views,v_consumer_activity_daily_summary,SUM(t0.cancels),hardcoded_logic,3c4b6517-cd6a-4138-bd32-09644e44c44a
metric_004,Sum of Net Adds,Total net change in subscriptions (adds minus cancels).,ncau-data-newsquery-prd,prstn_consumer_views,v_consumer_activity_daily_summary,SUM(t0.adds - t0.cancels),hardcoded_logic,3c4b6517-cd6a-4138-bd32-09644e44c44a
advertiser_name_dimension,Advertiser Name (Dimension),"The name of the advertiser, used as a dimension for filtering or grouping in the dashboard. This query retrieves a list of unique advertiser names based on specific criteria.",ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client,t0.advertiser_name,hardcoded_logic,705edcb5-737a-4600-b1a7-11870177f97a
calendar_month_float_dimension,Calendar Month (Float Dimension),"The calendar month, cast to a FLOAT64, likely used for numerical sorting or filtering of months within the dashboard. This query retrieves a list of unique calendar months based on specific criteria.",ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client,SAFE_CAST(t0.calendar_month AS FLOAT64),hardcoded_logic,705edcb5-737a-4600-b1a7-11870177f97a
sum_records_count_v_os_data_load_check,Sum of Records Count,"The total count of records processed or loaded, typically used to monitor data volume for operational systems.",ncau-data-newsquery-prd,finance_monthend_checks,v_os_data_load_check,SUM(records_count),hardcoded_logic,2dfb1b58-42eb-44cb-b550-66469ae7df3c
sum_total_rows_v_jde_data_load_check,Sum of Total Rows,"The aggregate number of rows in a table or partition, often used for data volume checks for JDE systems.",ncau-data-newsquery-prd,finance_monthend_checks,v_jde_data_load_check,SUM(total_rows),hardcoded_logic,2dfb1b58-42eb-44cb-b550-66469ae7df3c
count_distinct_scenario_v_os_data_load_check,Count of Distinct Scenarios,The number of unique data processing scenarios identified for operational systems.,ncau-data-newsquery-prd,finance_monthend_checks,v_os_data_load_check,COUNT(DISTINCT scenario),hardcoded_logic,2dfb1b58-42eb-44cb-b550-66469ae7df3c
metric_001,Total Post Interactions,"The sum of interactions (e.g., likes, comments, shares) for social media posts, grouped by media type, within a hardcoded date range.",ncau-data-newsquery-prd,prstn_verity,t_social_interactions_summary,SUM(t0.post_interactions_count),hardcoded_logic,d381c80a-e345-4120-8950-e85e976e50b6
metric_001,ArticleViews,Total number of article views by subscribers.,ncau-data-newsquery-sit,asl_audience_insights_wrk,highest_subscriber_usage_6m_with_encryp_PII_2,SUM(ArticleViews),hardcoded_logic,c51835dc-61f0-4277-ab19-e374508dccd2
metric_002,Logins,Total number of logins by subscribers.,ncau-data-newsquery-sit,asl_audience_insights_wrk,highest_subscriber_usage_6m_with_encryp_PII_2,SUM(Logins),hardcoded_logic,c51835dc-61f0-4277-ab19-e374508dccd2
metric_003,PVs,Total page views by subscribers.,ncau-data-newsquery-sit,asl_audience_insights_wrk,highest_subscriber_usage_6m_with_encryp_PII_2,SUM(PVs),hardcoded_logic,c51835dc-61f0-4277-ab19-e374508dccd2
metric_004,SixMonthDeviceCount,Maximum number of unique devices used by a subscriber over a six-month period.,ncau-data-newsquery-sit,asl_audience_insights_wrk,highest_subscriber_usage_6m_with_encryp_PII_2,MAX(SixMonthDeviceCount),hardcoded_logic,c51835dc-61f0-4277-ab19-e374508dccd2
metric_005,MonthlyDevices,Total number of unique monthly devices used by subscribers.,ncau-data-newsquery-sit,asl_audience_insights_wrk,highest_subscriber_usage_6m_with_encryp_PII_2,SUM(MonthlyDevices),hardcoded_logic,c51835dc-61f0-4277-ab19-e374508dccd2
metric_001,Calendar Period Indicator,A hardcoded string literal 'Calendar Period' derived from a tautological condition ('Cal' = 'Cal'). This field likely serves as a fixed label or category in the dashboard.,ncau-data-newsquery-prd,asl_finance_derived,details_dashboard,CASE WHEN ('Cal' = 'Cal') THEN 'Calendar Period' ELSE NULL END,hardcoded_logic,70ed3b92-987b-479b-9ed7-d2903bd2787e
metric_002,DW ASL Load Timestamp,The timestamp indicating when the ASL (Advertising Sales Ledger) data was loaded into the data warehouse.,ncau-data-newsquery-prd,asl_finance_derived,details_dashboard,dw_asl_load_timestamp,none,70ed3b92-987b-479b-9ed7-d2903bd2787e
metric_003,Account Number,A unique identifier assigned to an account within the ASL finance system.,ncau-data-newsquery-prd,asl_finance_derived,details_dashboard,account_number,none,70ed3b92-987b-479b-9ed7-d2903bd2787e
metric_004,Booking Number,A unique identifier for a specific booking or order in the ASL finance system.,ncau-data-newsquery-prd,asl_finance_derived,details_dashboard,booking_number,none,70ed3b92-987b-479b-9ed7-d2903bd2787e
total_subscriber_count_filtered_by_specific_criteria,Total Subscriber Count (Filtered by Specific Criteria),"Aggregated sum of subscriber counts from the `subscriber_daily_base_movement` table, specifically filtered for a hardcoded date (2025-03-25), 'subscriber' member type, 'Consumer' customer type, not 'Print-only' classification, and 'TA' masthead.",ncau-data-newsquery-prd,asl_audience_insights,subscriber_daily_base_movement,SUM(subscriber_count),hardcoded_logic,736e39be-8b74-442d-bf5a-0b75971e3de0
total_additions_filtered_by_planning_criteria,Total Additions (Filtered by Planning Criteria),"Aggregated sum of total additions from the `consumer_planning` table, filtered by a hardcoded date (2025-08-18), 'TA' masthead, 'Consumer' product category, 'Budget' scenario type, and where the ISO week of a hardcoded timestamp matches the ISO week of the `last_day_of_week`.",ncau-data-newsquery-prd,bdm_consumer,consumer_planning,SUM(SAFE_CAST(total_additions AS FLOAT64)),hardcoded_logic,736e39be-8b74-442d-bf5a-0b75971e3de0
total_cancels_filtered_by_planning_criteria,Total Cancels (Filtered by Planning Criteria),"Aggregated sum of total cancels from the `consumer_planning` table, filtered by a hardcoded date (2025-08-18), 'TA' masthead, 'Consumer' product category, 'Budget' scenario type, and where the ISO week of a hardcoded timestamp matches the ISO week of the `last_day_of_week`.",ncau-data-newsquery-prd,bdm_consumer,consumer_planning,SUM(SAFE_CAST(total_cancels AS FLOAT64)),hardcoded_logic,736e39be-8b74-442d-bf5a-0b75971e3de0
net_additions_cancels_filtered_by_planning_criteria,Net Additions/Cancels (Filtered by Planning Criteria),"Aggregated sum of the difference between total additions and total cancels from the `consumer_planning` table, filtered by a hardcoded date (2025-08-18), 'TA' masthead, 'Consumer' product category, 'Budget' scenario type, and where the ISO week of a hardcoded timestamp matches the ISO week of the `last_day_of_week`.",ncau-data-newsquery-prd,bdm_consumer,consumer_planning,SUM(SAFE_CAST(total_additions AS FLOAT64) - SAFE_CAST(total_cancels AS FLOAT64)),hardcoded_logic,736e39be-8b74-442d-bf5a-0b75971e3de0
sum_c_score_target_from_cscore_targets,Sum of C-Score Target,"The sum of the c-score target values, typically used for performance or goal tracking, sourced from the cscore_targets table.",ncau-data-newsquery-prd,cdm_reference_data,cscore_targets,SUM(c_score_target),hardcoded_logic,bb705701-76b0-40eb-bc6f-0159956fda7a
event_count_page_user_name_hardcoded_date,Page User Name Event Count (Hardcoded Date),"Counts the number of events from the `events_intraday` table where the `event_params.key` is 'user_name', the `event_name` contains 'page', and the `event_date` is explicitly set to a hardcoded range (2025-05-12 to 2025-05-18). This metric represents a specific, filtered count of user-page interactions.",ncau-data-newsquery-prd,analytics_309894138,events_intraday_*,COUNT(1),hardcoded_logic,6596264e-ca48-4ca6-8871-77d1e0d29b28
verity_user_test_row_count,Verity User Test Row Count,Counts the total number of rows in the `verity2_user_test` reference table. This table likely contains user or team-related reference data for the Verity 2.0 system.,ncau-data-newsquery-prd,sdm_reference_data,verity2_user_test,COUNT(1),none,6596264e-ca48-4ca6-8871-77d1e0d29b28
metric_001,Total Day Target Website,"The aggregated daily subscription target for specific websites, used for performance tracking.",ncau-data-newsquery-prd,cdm_reference_data,subscription_targets,SUM(day_target_website),hardcoded_logic,f5e8e7c6-17e2-4ad7-bae5-79dfa8c47c3a
metric_002,Total C-Score Target,"The aggregated C-Score target, representing a key performance indicator for content or audience engagement.",ncau-data-newsquery-prd,cdm_reference_data,cscore_targets,SUM(c_score_target),hardcoded_logic,f5e8e7c6-17e2-4ad7-bae5-79dfa8c47c3a
metric_003,Total Day Target by Publication Group,"The aggregated daily subscription target, specifically broken down or defined by publication group.",ncau-data-newsquery-prd,cdm_reference_data,subscription_targets,SUM(day_target_by_publication_group),hardcoded_logic,f5e8e7c6-17e2-4ad7-bae5-79dfa8c47c3a
count_subscribers_by_gender_filtered,Count of Subscribers by Gender (excluding 'Not Available'),"Counts the number of subscribers, grouped by their individual gender, excluding those whose gender is marked as 'Not Available'. This metric is derived from a join of `subscription_base` and `CS_cluster_site_sections`, filtered for 'CS' masthead and effective yesterday's data.",ncau-data-newsquery-prd,prstn_consumer,subscription_base,COUNT(subscriber_individual_gender),"hardcoded_logic, anti_pattern",1d90f8d5-1170-44b0-9c20-3e16f00ddf1d
count_subscribers_filtered_by_mosaic_type,Count of Subscribers (excluding 'Not Available' Mosaic Type),"Counts the total number of subscribers, excluding those with an `overall_mosaic_type` marked as 'Not Available'. This metric is derived from a join of `subscription_base` and `CS_cluster_site_sections`, filtered for 'CS' masthead and effective yesterday's data.",ncau-data-newsquery-prd,prstn_consumer,subscription_base,COUNT(subscriber_id_src),"hardcoded_logic, anti_pattern",1d90f8d5-1170-44b0-9c20-3e16f00ddf1d
count_subscribers_by_gender_cluster_filtered,Count of Subscribers by Gender and Cluster (filtered),"Counts subscribers where gender is 'M' or 'F', gender is not 'Not Available', and `Cluster` is within a specific set of values (1-9). This metric is derived from a join of `subscription_base` and `CS_cluster_site_sections`, filtered for 'CS' masthead and effective yesterday's data.",ncau-data-newsquery-prd,prstn_consumer,subscription_base,COUNT(subscriber_individual_gender),"hardcoded_logic, anti_pattern",1d90f8d5-1170-44b0-9c20-3e16f00ddf1d
count_male_subscribers,Count of Male Subscribers,"Counts the number of subscribers identified specifically as male ('M'). This metric is derived from a join of `subscription_base` and `CS_cluster_site_sections`, filtered for 'CS' masthead and effective yesterday's data.",nau-data-nprod-dataservices,ChrisFreyre_WorkTables,CS_cluster_site_sections,COUNT(pcs_id),"hardcoded_logic, anti_pattern",1d90f8d5-1170-44b0-9c20-3e16f00ddf1d
